1,0.360975958
1,0.37189227
1,0.369062326
1,0.36700181
1,0.357837935
1,0.353923235
1,0.35942478
1,0.365462316
1,0.352923116
1,0.362122093
1,0.370559533
1,0.356196269
1,0.364021067
1,0.371351153
1,0.36610227
1,0.362656285
1,0.351321643
1,0.356197825
1,0.364424375
1,0.350899079
1,0.359981237
1,0.383125439
1,0.531523053
1,0.510572395
1,0.478661219
1,0.409160587
2,0.372727082
2,0.381913593
2,0.438324242
2,0.452209038
2,0.428467234
2,0.384278693
2,0.388938914
2,0.414846124
2,0.393986261
2,0.382385509
2,0.391409648
2,0.393356696
2,0.39786667
2,0.403130981
2,0.399288103
2,0.412241114
2,0.407239411
2,0.399399417
2,0.414382171
2,0.401557943
2,0.411689192
2,0.412715705
2,0.411841609
2,0.413130444
3,0.488338455
3,0.443465488
3,0.398397074
3,0.413529297
3,0.414710184
3,0.40895684
3,0.41341638
3,0.420266432
3,0.418604845
3,0.414298944
3,0.423015222
3,0.41815294
3,0.418908567
3,0.42853888
3,0.422898842
3,0.425375683
3,0.417351031
3,0.437142823
3,0.418223564
3,0.424028893
3,0.419374237
3,0.420502119
3,0.429112192
4,0.505362836
4,0.451791649
4,0.42637177
4,0.433376706
4,0.425020893
4,0.422484908
4,0.424609917
4,0.434719058
4,0.422643037
4,0.426599184
4,0.427196481
4,0.424622636
4,0.42340806
4,0.422010703
4,0.43128344
4,0.425697696
4,0.439368479
4,0.423243913
4,0.443163873
4,0.453067232
4,0.508810053
4,0.418640478
5,0.400679483
5,0.417613288
5,0.428402259
5,0.429065295
5,0.431318282
5,0.433070092
5,0.444641574
5,0.451708509
5,0.43546192
5,0.4381696
5,0.443462232
5,0.445831206
5,0.435865621
5,0.441419925
5,0.438139751
5,0.435582062
5,0.454261822
5,0.43942865
5,0.440421342
5,0.440083628
5,0.439684333
5,0.443749644
6,0.424153475
6,0.433876274
6,0.441642877
6,0.433884137
6,0.441545852
6,0.447525943
6,0.441147775
6,0.441214158
6,0.44678198
6,0.451102571
6,0.443496375
6,0.44857198
6,0.446417804
6,0.454787657
6,0.437046049
6,0.441237509
6,0.445987613
6,0.451559102
6,0.448752785
6,0.437282241
6,0.450189434
6,0.44028147
7,0.439868336
7,0.443841762
7,0.441653146
7,0.445530235
7,0.448680104
7,0.462634037
7,0.456763151
7,0.456310637
7,0.459960793
7,0.453126482
7,0.45199131
7,0.459815914
7,0.459367315
7,0.468119768
7,0.455059377
7,0.463881085
7,0.450970056
7,0.462304748
7,0.45781433
7,0.458585422
7,0.454597984
8,0.436992331
8,0.450180065
8,0.446785799
8,0.444565279
8,0.445828389
8,0.456625535
8,0.457862668
8,0.452306573
8,0.452779537
8,0.453042202
8,0.452484275
8,0.459024065
8,0.455597828
8,0.452150721
8,0.451673202
8,0.455876512
8,0.454149459
8,0.452651369
8,0.454647923
8,0.452286916
8,0.452886172
8,0.456881867
9,0.526807119
9,0.4612502
9,0.486438001
9,0.452682821
9,0.46345351
9,0.463892568
9,0.473514285
9,0.468591427
9,0.472232029
9,0.471913802
9,0.470087463
9,0.47557329
9,0.475620598
9,0.491718468
9,0.471367001
9,0.47975186
9,0.479217244
9,0.476827959
9,0.478686525
9,0.474743695
9,0.469702553
10,0.460592131
10,0.469729755
10,0.465015778
10,0.467266301
10,0.467047869
10,0.465681864
10,0.471922545
10,0.480425843
10,0.477818757
10,0.472679254
10,0.470671787
10,0.471581392
10,0.488519995
10,0.472940633
10,0.477066282
10,0.480806406
10,0.481211786
10,0.473520644
10,0.477686325
10,0.485992533
10,0.481324423
11,0.461466131
11,0.470258791
11,0.474701046
11,0.477969029
11,0.485801278
11,0.478596272
11,0.477550668
11,0.495512281
11,0.48752684
11,0.487255928
11,0.480481537
11,0.50592781
11,0.484451529
11,0.497906642
11,0.47908055
11,0.482703614
11,0.485303428
11,0.494922449
11,0.488102958
11,0.48754462
12,0.466096781
12,0.473894662
12,0.591689202
12,0.519332425
12,0.474258396
12,0.441455683
12,0.451828285
12,0.465734882
12,0.464934114
12,0.469125295
12,0.479348711
12,0.475109936
12,0.475948013
12,0.478317109
12,0.478923676
12,0.485599541
12,0.480618523
12,0.486407215
12,0.477199049
12,0.479356846
13,0.483288576
13,0.495588712
13,0.501786506
13,0.49185161
13,0.493066004
13,0.493614956
13,0.494430386
13,0.498023311
13,0.5021059
13,0.496506175
13,0.511731109
13,0.498345313
13,0.502293082
13,0.499859696
13,0.512153874
13,0.503815345
13,0.501556617
13,0.503873591
13,0.503204234
14,0.484245026
14,0.49055173
14,0.492735793
14,0.493335689
14,0.496205226
14,0.493390288
14,0.497185881
14,0.506055909
14,0.503801963
14,0.493815259
14,0.505386467
14,0.493287577
14,0.498757263
14,0.499638349
14,0.494596625
14,0.496450789
14,0.496494205
14,0.503066058
14,0.495578322
14,0.494632924
15,0.496893409
15,0.499818641
15,0.498995679
15,0.498890643
15,0.505189658
15,0.502641149
15,0.502205046
15,0.511268212
15,0.510562826
15,0.526219441
15,0.516874653
15,0.509510526
15,0.506899014
15,0.511770758
15,0.510935681
15,0.50855873
15,0.506969716
15,0.619759558
15,0.618624946
16,0.458700026
16,0.481285339
16,0.487422349
16,0.48983437
16,0.498525542
16,0.580205026
16,0.557036468
16,0.526808458
16,0.495825043
16,0.457256128
16,0.475468173
16,0.477987377
16,0.488328443
16,0.491088474
16,0.492442922
16,0.495301741
16,0.497426272
16,0.508296898
16,0.506390342
16,0.500422073
17,0.496204852
17,0.51962756
17,0.515719456
17,0.515009031
17,0.518069427
17,0.525646019
17,0.525445481
17,0.53706549
17,0.527154879
17,0.525778311
17,0.524120504
17,0.535792767
17,0.525018676
17,0.531966466
17,0.543927045
17,0.553560059
17,0.530076536
17,0.53152918
18,0.50586884
18,0.503172115
18,0.508640306
18,0.512955741
18,0.52559482
18,0.526065982
18,0.521162638
18,0.535481767
18,0.530164505
18,0.536094616
18,0.524397457
18,0.53065222
18,0.530356285
18,0.53822954
18,0.531017867
18,0.535264006
18,0.527181193
18,0.531505092
19,0.513094464
19,0.508875351
19,0.518549131
19,0.533299972
19,0.531990911
19,0.537154416
19,0.539718454
19,0.56074538
19,0.535862338
19,0.542359389
19,0.542061891
19,0.542632516
19,0.542034603
19,0.538951201
19,0.54371654
19,0.528399153
19,0.542668428
19,0.532404056
20,0.51183714
20,0.521945386
20,0.522186008
20,0.528832772
20,0.530676346
20,0.538158059
20,0.532584434
20,0.540068088
20,0.531793565
20,0.539643994
20,0.537086782
20,0.532425317
20,0.535640498
20,0.522655472
20,0.523432516
20,0.53328427
20,0.528258314
20,0.528507574
21,0.526875588
21,0.542275662
21,0.542185775
21,0.547266456
21,0.551622862
21,0.548950818
21,0.549594996
21,0.519860966
21,0.534188935
21,0.540459029
21,0.614081117
21,0.527469045
21,0.53526468
21,0.547127259
21,0.546757193
21,0.554256796
21,0.550580216
21,0.541895094
22,0.512609986
22,0.516465139
22,0.529706686
22,0.538450221
22,0.554069853
22,0.551699042
22,0.549458211
22,0.548286433
22,0.553570742
22,0.552886093
22,0.558202177
22,0.542982298
22,0.543564874
22,0.549004624
22,0.543324667
22,0.550155161
22,0.5523681
22,0.552700996
23,0.534617524
23,0.551887782
23,0.542092768
23,0.531713575
23,0.541011629
23,0.560566177
23,0.557221792
23,0.553520579
23,0.555834962
23,0.560182884
23,0.555292028
23,0.560402466
23,0.628048768
23,0.557481083
23,0.532870156
23,0.533020565
23,0.540776955
23,0.570479886
24,0.515902667
24,0.551688838
24,0.529668732
24,0.516595269
24,0.536460344
24,0.537076862
24,0.549147557
24,0.551346272
24,0.546743056
24,0.553852065
24,0.557575439
24,0.555735311
24,0.554132764
24,0.573777976
24,0.612286239
24,0.537685094
24,0.516148764
24,0.510889111
25,0.679480912
25,0.604656066
25,0.556460653
25,0.566210638
25,0.540189795
25,0.530533478
25,0.526345863
25,0.519973621
25,0.534766659
25,0.547883486
25,0.556153518
25,0.541190699
25,0.585665201
25,0.590278265
25,0.572696207
25,0.54617344
25,0.536003819
26,0.686110754
26,0.61797961
26,0.564852777
26,0.542874496
26,0.535192744
26,0.54256258
26,0.542424113
26,0.557486523
26,0.561291364
26,0.562244076
26,0.595971159
26,0.571112985
26,0.551273083
